en,nl,description,file,hash
Published pages hidden from search engines.,Gepubliceerde pagina's verborgen voor zoekmachines.,,site/modules/Ichiban/ProcessIchiban.module.php,926a9f5a5e0668125a66753533fd5404
Schemas,Schema's,,site/modules/Ichiban/ProcessIchiban.module.php,a38d889a69652729428cd6a8d98fac2d
GSC clicks,GSC klikken,,site/modules/Ichiban/ProcessIchiban.module.php,2a0256449a43fc299bc7b07f07cc2f2e
Indexing issues,Indexeringsproblemen,,site/modules/Ichiban/ProcessIchiban.module.php,b8529a719da70101b02721a9b1a13ca8
Index last rebuilt: %s,Index laatst herbouwd: %s,,site/modules/Ichiban/ProcessIchiban.module.php,ff9b4fbc51b2f0812cc38cd1178f6c26
Rebuild Index,Index opnieuw opbouwen,,site/modules/Ichiban/ProcessIchiban.module.php,7a7b7a0b739647a0aa6bb1875ffee650
Recent redirects,Recente omleidingen,,site/modules/Ichiban/ProcessIchiban.module.php,d8d1e8296464e0d102b685ca5740f12e
No redirects have been created yet.,Er zijn nog geen omleidingen aangemaakt.,,site/modules/Ichiban/ProcessIchiban.module.php,4a38edfeaacb03b63ea7ff7c01e36aba
Manage redirects,Beheer omleidingen,,site/modules/Ichiban/ProcessIchiban.module.php,33b539e75111e7b300ec05d15c784435
Structured data,Gestructureerde gegevens,,site/modules/Ichiban/ProcessIchiban.module.php,09c0d35fcf533a857f668781e02c37a3
schema mappings,schematoewijzingen,,site/modules/Ichiban/ProcessIchiban.module.php,2f0a76f2e289332c22015e8c0ee86b74
missing OG images,ontbrekende OG-afbeeldingen,,site/modules/Ichiban/ProcessIchiban.module.php,9d87b77d119da75e9586d9057706c800
Activity,Activiteit,,site/modules/Ichiban/ProcessIchiban.module.php,ecfc2dffe568c10a67dbc6d3724cfde2
SEO revisions,SEO-revisies,,site/modules/Ichiban/ProcessIchiban.module.php,706f859724b8b0e099e5a827252e1c5d
blocked searches,geblokkeerde zoekopdrachten,,site/modules/Ichiban/ProcessIchiban.module.php,d496583a9ae5fba1751e1b28d90365bc
Website,Website,,site/modules/Ichiban/ProcessIchiban.module.php,15bbb9d0bbf25e8d2978de1168c749dc
Website Settings,Website-instellingen,,site/modules/Ichiban/ProcessIchiban.module.php,214da1f24a3f988f8152522853ab3958
Custom JSON must be a JSON object.,Aangepaste JSON moet een JSON-object zijn.,,site/modules/Ichiban/ProcessIchiban.module.php,bd6488a993170d0cac1da9bc16da5168
Website settings saved.,Website-instellingen opgeslagen.,,site/modules/Ichiban/ProcessIchiban.module.php,6259f56ac984507cecd0ab486e893b46
"Global website facts for templates, schema fallbacks, reports, AI prompts, and reusable site templates. Page-level SEO fields still win for individual pages.","Algemene websitefeiten voor sjablonen, schema-fallbacks, rapporten, AI-prompts en herbruikbare sitesjablonen. SEO-velden op paginaniveau winnen nog steeds voor individuele pagina's.",,site/modules/Ichiban/ProcessIchiban.module.php,c844981b90d8616bec677122669ff184
SEO Settings,SEO-instellingen,,site/modules/Ichiban/ProcessIchiban.module.php,f4569fc50347e757f158413dff3a219a
Save Website Settings,Website-instellingen opslaan,,site/modules/Ichiban/ProcessIchiban.module.php,5e28d844ad6c2d60de633feb33ff0958
Update installation is disabled in Ichiban settings.,Update-installatie is uitgeschakeld in de Ichiban-instellingen.,,site/modules/Ichiban/ProcessIchiban.module.php,32663c4cf7725aa2904b1d8dcf9dd997
Ichiban update installed.,Ichiban-update geïnstalleerd.,,site/modules/Ichiban/ProcessIchiban.module.php,f90a08d564b3b3804066a054b3d09358
Backup created at %s,Back-up gemaakt op %s,,site/modules/Ichiban/ProcessIchiban.module.php,17b9a82263bdfdc60da46b4ea60f000c
Update failed: %s,Update mislukt: %s,,site/modules/Ichiban/ProcessIchiban.module.php,908a7626432e35c987ed7ac1b1458c13
Bulk Editor,Bulk-editor,,site/modules/Ichiban/ProcessIchiban.module.php,cc8d2364a9b575d533f8c432813ccc99
Bulk SEO Editor,Bulk SEO-editor,,site/modules/Ichiban/ProcessIchiban.module.php,5495968a5bfdd8010f0954e3b2a87a7e
All issue types,Alle probleemtypen,,site/modules/Ichiban/ProcessIchiban.module.php,bbb63f7c872069685793027208295a04
Missing titles,Ontbrekende titels,,site/modules/Ichiban/ProcessIchiban.module.php,ed5b322b9a2de48d55ff2e07b3607760
Missing descriptions,Ontbrekende beschrijvingen,,site/modules/Ichiban/ProcessIchiban.module.php,d5bbb6f040f94dd46ecc085c0c1bf176
Title length issues,Problemen met de titellengte,,site/modules/Ichiban/ProcessIchiban.module.php,ca3d10d9686845089e9d2839efe7e14e
Description length issues,Problemen met beschrijvingslengte,,site/modules/Ichiban/ProcessIchiban.module.php,c301c13e28f00e4de3ef7d1556328e7d
Index not built yet. Please run Audit → Rebuild Index first.,Index nog niet opgebouwd. Voer eerst Audit → Index opnieuw opbouwen uit.,,site/modules/Ichiban/ProcessIchiban.module.php,21d758a9b0de9421b3ffcf59609efcf9
Filtered to %s.,Gefilterd op %s.,,site/modules/Ichiban/ProcessIchiban.module.php,8f5252a8e8d35a7cf33d6e1e9035e543
Edit meta titles and descriptions across indexed pages without opening each page individually.,Bewerk metatitels en beschrijvingen op geïndexeerde pagina's zonder elke pagina afzonderlijk te openen.,,site/modules/Ichiban/ProcessIchiban.module.php,5e309239cbc253988a2993a068b4d5b1
Recommended lengths,Aanbevolen lengtes,,site/modules/Ichiban/ProcessIchiban.module.php,a56fd997e2cb45dea02c0840095525cb
indexed pages,geïndexeerde pagina's,,site/modules/Ichiban/ProcessIchiban.module.php,cb14c4ede1a6260bcfd3480fe4cf3093
missing titles,ontbrekende titels,,site/modules/Ichiban/ProcessIchiban.module.php,2da049b3f6efb55b71c1727f3b47e57b
missing descriptions,ontbrekende beschrijvingen,,site/modules/Ichiban/ProcessIchiban.module.php,91ceefea6d67966f3ca6fbf9af223147
templates,sjablonen,,site/modules/Ichiban/ProcessIchiban.module.php,fed36e93a0509e20f2dc96cbbd85b678
Filter by template name,Filter op sjabloonnaam,,site/modules/Ichiban/ProcessIchiban.module.php,bb232c3f8d4bb560c17c9fd7a762860d
Filter,Filter,,site/modules/Ichiban/ProcessIchiban.module.php,d7778d0c64b6ba21494c97f77a66885a
Clear,Duidelijk,,site/modules/Ichiban/ProcessIchiban.module.php,dc30bc0c7914db5918da4263fce93ad2
Showing %1$d-%2$d of %3$d matching indexed pages,Toont %1$d-%2$d van %3$d overeenkomende geïndexeerde pagina's,,site/modules/Ichiban/ProcessIchiban.module.php,a8e0decadb75e0f9c95506b58a3200a9
Changes are saved as custom SEO values for each page.,Wijzigingen worden voor elke pagina opgeslagen als aangepaste SEO-waarden.,,site/modules/Ichiban/ProcessIchiban.module.php,e12077245fbed3db5f2324ea4b08e717
No indexed pages match this filter,Er zijn geen geïndexeerde pagina's die overeenkomen met dit filter,,site/modules/Ichiban/ProcessIchiban.module.php,c527f91b9b314bfaf3dca41af2afe629
Score legend,Score legende,,site/modules/Ichiban/ProcessIchiban.module.php,145bd3ed496e1874d258c5860e35905e
Missing title: -30,Ontbrekende titel: -30,,site/modules/Ichiban/ProcessIchiban.module.php,b85143b69f41f3f656522c1a5ebc5cfb
Missing description: -20,Ontbrekende beschrijving: -20,,site/modules/Ichiban/ProcessIchiban.module.php,1fea1be223b4db5e9030ae6507b5db8b
Missing OG image: -15,Ontbrekende OG-afbeelding: -15,,site/modules/Ichiban/ProcessIchiban.module.php,c70a9520ae3fe934717ef978169fb3b4
Title length: -10,Titellengte: -10,,site/modules/Ichiban/ProcessIchiban.module.php,d7a8a461cf75149a27b71bd9980d2464
Description length: -10,Beschrijving lengte: -10,,site/modules/Ichiban/ProcessIchiban.module.php,d31db1e9f4844a7d8aee6d3b029abe0b
Noindex: -15,Geen index: -15,,site/modules/Ichiban/ProcessIchiban.module.php,16c9ff67f038d5a1ca6120b671a7e0a0
Page,Pagina,,site/modules/Ichiban/ProcessIchiban.module.php,193cfc9be3b995831c6af2fea6650e60
Critical,Kritisch,,site/modules/Ichiban/ProcessIchiban.module.php,278d01e5af56273bae1bb99a98b370cd
Warnings,Waarschuwingen,,site/modules/Ichiban/ProcessIchiban.module.php,e17fdb615452f440c793b5ddad90dd5e
Healthy,Gezond,,site/modules/Ichiban/ProcessIchiban.module.php,396d45b57c2fbe3318e7b93272a2686b
%d visible pages,%d zichtbare pagina's,,site/modules/Ichiban/ProcessIchiban.module.php,bc6192940e77395c29e418168910849c
Rendered title,Teruggegeven titel,,site/modules/Ichiban/ProcessIchiban.module.php,273d872488e7730b57ed0ae5636db438
Missing title,Ontbrekende titel,,site/modules/Ichiban/ProcessIchiban.module.php,3e008941ac5579d625d326af1afc25f8
Missing description,Ontbrekende beschrijving,,site/modules/Ichiban/ProcessIchiban.module.php,82d3598a151f16cf11970def5e70d3f0
Edit page,Pagina bewerken,,site/modules/Ichiban/ProcessIchiban.module.php,3fa4031425bbfdb55a03849422d8d9dc
target 30–70,doel 30-70,,site/modules/Ichiban/ProcessIchiban.module.php,ac18571e9ba027153475530499ea7dbe
target 50–160,doel 50–160,,site/modules/Ichiban/ProcessIchiban.module.php,89ce3028dd71ed591e3f85751ad1d819
Previous,Vorige,,site/modules/Ichiban/ProcessIchiban.module.php,dd1f775e443ff3b9a89270713580a51b
Page %1$d of %2$d,Pagina %1$d van %2$d,,site/modules/Ichiban/ProcessIchiban.module.php,3a1ed905045e5cf29efec452131f9403
Next,Volgende,,site/modules/Ichiban/ProcessIchiban.module.php,10ac3d04253ef7e1ddc73e6091c0cd55
"Review changed fields, then save all visible edits together.",Controleer de gewijzigde velden en sla vervolgens alle zichtbare bewerkingen samen op.,,site/modules/Ichiban/ProcessIchiban.module.php,7d029cf2a87929c1475558f15bccb182
Saved SEO fields for %d pages.,SEO-velden opgeslagen voor %d-pagina's.,,site/modules/Ichiban/ProcessIchiban.module.php,bfe7a0be98b1d60a62b2709498d2607d
%d submitted pages were skipped because they no longer have an Ichiban SEO field.,%d ingediende pagina's zijn overgeslagen omdat ze niet langer een Ichiban SEO-veld hebben.,,site/modules/Ichiban/ProcessIchiban.module.php,a794b63a31efb5723afeed37052d139a
Audit,Controle,,site/modules/Ichiban/ProcessIchiban.module.php,eda63b570db82e05c2fd7b5f0c3bb20f
SEO Audit Report,SEO-auditrapport,,site/modules/Ichiban/ProcessIchiban.module.php,1c7ca5ddf8a2d26c346059d4c5e7240f
Index not built yet. Please rebuild the index first.,Index nog niet opgebouwd. Bouw eerst de index opnieuw op.,,site/modules/Ichiban/ProcessIchiban.module.php,19a1a4cfb28f06ec77fc25a6ba9b2165
Every page must have a meta title. Missing titles prevent search engines from identifying page content.,Elke pagina moet een metatitel hebben. Ontbrekende titels zorgen ervoor dat zoekmachines de pagina-inhoud niet kunnen identificeren.,,site/modules/Ichiban/ProcessIchiban.module.php,644065a5487d2a525bde830fd4b46bfe
Meta title should be 30–70 characters. Too short lacks context; too long gets truncated in search results.,Metatitel moet 30-70 tekens lang zijn. Te kort mist context; te lang wordt afgekapt in de zoekresultaten.,,site/modules/Ichiban/ProcessIchiban.module.php,9438f3922e54caabdf1d0ee6aa423705
Each page should have a unique meta title. Duplicate titles confuse search engines about which page to rank.,Elke pagina moet een unieke metatitel hebben. Dubbele titels verwarren zoekmachines over welke pagina ze moeten rangschikken.,,site/modules/Ichiban/ProcessIchiban.module.php,a552e12f62256f54e82c2cc3c80637f1
Meta description should be set on every page. It appears as the snippet in search results and affects click-through rate.,Metabeschrijving moet op elke pagina worden ingesteld. Het verschijnt als fragment in de zoekresultaten en heeft invloed op de klikfrequentie.,,site/modules/Ichiban/ProcessIchiban.module.php,b533c9143b51b1bd4691be7bb6a1582c
Meta description should be 50–160 characters. Longer descriptions get cut off in search results.,Metabeschrijving moet 50-160 tekens bevatten. Langere beschrijvingen worden afgesneden in de zoekresultaten.,,site/modules/Ichiban/ProcessIchiban.module.php,a5e2f0705b313bf7664cd244360a1813
Each page should have a unique meta description. Duplicates reduce the value of individual pages in search rankings.,Elke pagina moet een unieke metabeschrijving hebben. Duplicaten verminderen de waarde van individuele pagina's in de zoekresultaten.,,site/modules/Ichiban/ProcessIchiban.module.php,8a9f8ec515416f8bbb98f56ab4f20a26
Open Graph image should be set so shared links look rich on social media.,De Open Graph-afbeelding moet zo worden ingesteld dat gedeelde links er rijkelijk uitzien op sociale media.,,site/modules/Ichiban/ProcessIchiban.module.php,fd2c15562e2d7980c5db43f62e0a4a87
Canonical URL must be an absolute URL starting with http. Invalid canonicals can cause indexing issues.,"Canonieke URL moet een absolute URL zijn, beginnend met http. Ongeldige canonicals kunnen indexeringsproblemen veroorzaken.",,site/modules/Ichiban/ProcessIchiban.module.php,3fce513fb1e80242956eeeb8aa7e20f1
Published pages should not have noindex set unless intentionally hidden from search engines.,"Op gepubliceerde pagina's mag geen noindex zijn ingesteld, tenzij deze opzettelijk zijn verborgen voor zoekmachines.",,site/modules/Ichiban/ProcessIchiban.module.php,ac9886e9d3f4822a6d7125906552eef3
"URLs should use hyphens instead of underscores. Google treats hyphens as word separators, underscores as word joiners.",URLs moet koppeltekens gebruiken in plaats van onderstrepingstekens. Google beschouwt koppeltekens als woordscheidingstekens en onderstrepingstekens als woordvoegers.,,site/modules/Ichiban/ProcessIchiban.module.php,c475f4454daccec66bb17ec4974c3240
Schema.org type should be set to help search engines understand page content and enable rich results.,Het Schema.org-type moet worden ingesteld om zoekmachines te helpen de pagina-inhoud te begrijpen en rijke resultaten mogelijk te maken.,,site/modules/Ichiban/ProcessIchiban.module.php,dc01859480d28257fe0e168d1969dd4a
"Review technical SEO signals, metadata coverage, social sharing readiness, and schema basics across indexed pages.","Bekijk de technische SEO-signalen, de dekking van metagegevens, de gereedheid voor sociaal delen en de basisprincipes van schema's op geïndexeerde pagina's.",,site/modules/Ichiban/ProcessIchiban.module.php,50a4ea5886e9b74d699c47349f5ccc6f
Export CSV,Exporteer CSV,,site/modules/Ichiban/ProcessIchiban.module.php,c04f1e4841a6af78088d6ccf6f3a8a76
Audit score,Auditscore,,site/modules/Ichiban/ProcessIchiban.module.php,cae9866f9e8b1261df35e8798b48dac6
open issues,openstaande kwesties,,site/modules/Ichiban/ProcessIchiban.module.php,92b6e620a025aab6d868bcabf9a44545
critical,kritisch,,site/modules/Ichiban/ProcessIchiban.module.php,7e85bcb66fb9a809d5ab4f62a8b8bea8
warnings,waarschuwingen,,site/modules/Ichiban/ProcessIchiban.module.php,3879149292f9af4469cec013785d6dfd
Last indexed:,Laatst geïndexeerd:,,site/modules/Ichiban/ProcessIchiban.module.php,db07a988ebbbfbcc460b1e5a7db57d4a
"Rebuild the index after large content, template, or SEO field changes.","Bouw de index opnieuw op na grote inhouds-, sjabloon- of SEO-veldwijzigingen.",,site/modules/Ichiban/ProcessIchiban.module.php,3c1b1b069cbe9f09d78b1bea80405e93
Fix first,Eerst repareren,,site/modules/Ichiban/ProcessIchiban.module.php,a18c078ea2b94f24f12cef2609fb14da
%d pages affected,%d-pagina's getroffen,,site/modules/Ichiban/ProcessIchiban.module.php,566682b91df13af6a414f4de03a19961
No active audit issues,Geen actieve auditproblemen,,site/modules/Ichiban/ProcessIchiban.module.php,f57eacbb01d1146684945f3d443f611c
Rule details,Regeldetails,,site/modules/Ichiban/ProcessIchiban.module.php,9da625131759cd8facbc3977ad3896c4
Rule,Regel,,site/modules/Ichiban/ProcessIchiban.module.php,ab7a485ebe75b6dd7243ad719f23c7de
Severity,Ernst,,site/modules/Ichiban/ProcessIchiban.module.php,007cc9547ae8884ad597cd92ba505422
Description,Beschrijving,,site/modules/Ichiban/ProcessIchiban.module.php,b5a7adde1af5c87d7fd797b6245c2a39
Issues,Problemen,,site/modules/Ichiban/ProcessIchiban.module.php,80b768b15c3693e345a436b9dc0ea36f
Pages Affected,Betrokken pagina's,,site/modules/Ichiban/ProcessIchiban.module.php,877175f1d8ba6c5429e96ea65d3a5997
Open first affected page,Open de eerste getroffen pagina,,site/modules/Ichiban/ProcessIchiban.module.php,2b1ff48f58fcac978f51ef768d59bf83
Redirects,Omleidingen,,site/modules/Ichiban/ProcessIchiban.module.php,08635c4f0bf6edbca5d2a8bd0da24a6c
Redirect Manager,Omleidingsbeheerder,,site/modules/Ichiban/ProcessIchiban.module.php,95ef4929dd3563b677d3d1873bc08461
Imported %d redirects.,Geïmporteerde %d-omleidingen.,,site/modules/Ichiban/ProcessIchiban.module.php,b6e4d6c15b322b2def36969349edc2fe
"Manage manual, imported, and automatic redirects from one place.","Beheer handmatige, geïmporteerde en automatische omleidingen vanaf één plek.",,site/modules/Ichiban/ProcessIchiban.module.php,23f86049f85992c0d1ee5a70ce8b6db6
shown,getoond,,site/modules/Ichiban/ProcessIchiban.module.php,3fdec1ddf038c12af81ea185ed8c8083
"Search by source, target, or note","Zoek op bron, doel of opmerking",,site/modules/Ichiban/ProcessIchiban.module.php,739946d849ed2c606613dd6b9f01426e
Search,Zoekopdracht,,site/modules/Ichiban/ProcessIchiban.module.php,13348442cc6a27032d2b4aa28b75a5d3
Add redirect,Omleiding toevoegen,,site/modules/Ichiban/ProcessIchiban.module.php,be52536ce2456f133c611e523f95701c
From,Van,,site/modules/Ichiban/ProcessIchiban.module.php,5da618e8e4b89c66fe86e32cdafde142
To,Naar,,site/modules/Ichiban/ProcessIchiban.module.php,e12167aa0a7698e6ebc92b4ce3909b53
Type,Type,,site/modules/Ichiban/ProcessIchiban.module.php,a1fa27779242b4902f7ae3bdd5c6d508
Note,Opmerking,,site/modules/Ichiban/ProcessIchiban.module.php,3b0649c72650c313a357338dcdfb64ec
Treat From as a regular expression pattern.,Behandel From als een reguliere-expressiepatroon.,,site/modules/Ichiban/ProcessIchiban.module.php,433e3597944060ed606dd1ee4d116158
Add Redirect,Omleiding toevoegen,,site/modules/Ichiban/ProcessIchiban.module.php,29d916d0db37747ddb65923756bafbf0
Import CSV,Importeer CSV,,site/modules/Ichiban/ProcessIchiban.module.php,28ec2d08ef97978d3e7776c33a75592a
CSV format,CSV-indeling,,site/modules/Ichiban/ProcessIchiban.module.php,59bcc5f531966f982541ced1e3717b8c
"Allowed types: 301, 302, 307, 410, 451. Use 1 for regex patterns and 0 for plain paths.","Toegestane typen: 301, 302, 307, 410, 451. Gebruik 1 voor regex-patronen en 0 voor gewone paden.",,site/modules/Ichiban/ProcessIchiban.module.php,3b3e761b1c8361b6494955de5c27179e
Example:,Voorbeeld:,,site/modules/Ichiban/ProcessIchiban.module.php,81eeab9506186e2dca8faefa78d54067
Import,Importeren,,site/modules/Ichiban/ProcessIchiban.module.php,72d6d7a1885885bb55a565fd1070581a
Redirect list,Omleidingslijst,,site/modules/Ichiban/ProcessIchiban.module.php,93dad7633866331169afa8aafb5ad2d0
Hits,Hits,,site/modules/Ichiban/ProcessIchiban.module.php,b69df945ae986e6b1882cdc87ad19617
Auto,Auto,,site/modules/Ichiban/ProcessIchiban.module.php,06b9281e396db002010bde1de57262eb
Open,Open,,site/modules/Ichiban/ProcessIchiban.module.php,c3bf447eabe632720a3aa1a7ce401274
Created automatically after a page path change.,Automatisch gemaakt na een paginapadwijziging.,,site/modules/Ichiban/ProcessIchiban.module.php,485386096fd4a3fa1f7e00836dbd0827
Save,Redden,,site/modules/Ichiban/ProcessIchiban.module.php,c9cc8cce247e49bae79f15173ce97354
Delete,Verwijderen,,site/modules/Ichiban/ProcessIchiban.module.php,f2a6c498fb90ee345d997f888fce3b18
Insights,Inzichten,,site/modules/Ichiban/ProcessIchiban.module.php,f1c9e9af80bb533618f5bdefe333747d
SEO Insights,SEO-inzichten,,site/modules/Ichiban/ProcessIchiban.module.php,c8edfd442a49de54b51cfd1c5a4196e3
Add Google OAuth Client ID and Client Secret in Settings before connecting Search Console.,Voeg Google OAuth client-ID en clientgeheim toe in Instellingen voordat u verbinding maakt met Search Console.,,site/modules/Ichiban/ProcessIchiban.module.php,9916baf62a5906addf6905ede7103eb2
Google Search Console disconnected. Cached Insights and Page Indexing scan data were cleared.,Google Search Console verbinding verbroken. Gecachte inzichten en pagina-indexeringsscangegevens zijn gewist.,,site/modules/Ichiban/ProcessIchiban.module.php,833357916696a9b5644b32cd37a3ac94
Security token expired. Reload the page and click Disconnect GSC again.,Beveiligingstoken verlopen. Laad de pagina opnieuw en klik nogmaals op Verbinding met GSC verbreken.,,site/modules/Ichiban/ProcessIchiban.module.php,38382341df23fe264a3257768af0ccbd
Checked %d URLs with URL Inspection API.,%d URLs gecontroleerd met URL-inspectie API.,,site/modules/Ichiban/ProcessIchiban.module.php,1fc136b08e93155b636e08daf9b1948a
URL Inspection scan did not return results: %s,URL Inspectiescan heeft geen resultaten opgeleverd: %s,,site/modules/Ichiban/ProcessIchiban.module.php,f8539786a365d791d4078ebfadf0f598
Security token expired. Reload the page and run Scan indexing issues again.,Beveiligingstoken verlopen. Laad de pagina opnieuw en voer Scanindexeringsproblemen opnieuw uit.,,site/modules/Ichiban/ProcessIchiban.module.php,de148e0c29d2a0be01cb28cd3e73f1c9
"Review Google Search Console performance, page indexing checks, and search breakdowns from cached API data.","Bekijk de Google Search Console-prestaties, pagina-indexeringscontroles en zoekspecificaties van in de cache opgeslagen API-gegevens.",,site/modules/Ichiban/ProcessIchiban.module.php,a269a9f699ef592ea53da37e53549875
Open Search Console,Open Search Console,,site/modules/Ichiban/ProcessIchiban.module.php,7b11b8df59ea4ca8a06e8750a4681332
Connected,Aangesloten,,site/modules/Ichiban/ProcessIchiban.module.php,2ec0d16e4ca169baedb9b2d50ec5c6d7
Clicks,Klikken,,site/modules/Ichiban/ProcessIchiban.module.php,cbdb553aaace16e77bb205e9bc3375ef
Top Pages,Toppagina's,,site/modules/Ichiban/ProcessIchiban.module.php,cbba0bb582f974795b6ae71047cc8d90
Top Queries,Belangrijkste zoekopdrachten,,site/modules/Ichiban/ProcessIchiban.module.php,64abc290660b16254eec82793814b751
Countries,Landen,,site/modules/Ichiban/ProcessIchiban.module.php,790d59ef178acbc75d233bf4211763c6
Devices,Apparaten,,site/modules/Ichiban/ProcessIchiban.module.php,c03ca67dda321195d74c951097f240c6
Search Appearance,Zoek uiterlijk,,site/modules/Ichiban/ProcessIchiban.module.php,c43ac5e20d34bdfa4bb127e8cc09e1e0
Backlinks,Backlinks,,site/modules/Ichiban/ProcessIchiban.module.php,2fa3dc62790aa53d151200a8164fc11c
Moz quota snapshot saved.,Moz-quotummomentopname opgeslagen.,,site/modules/Ichiban/ProcessIchiban.module.php,e00226a7bc383b84f1e44d6c20d53467
Moz quota lookup did not return data.,Het opzoeken van Moz-quota heeft geen gegevens opgeleverd.,,site/modules/Ichiban/ProcessIchiban.module.php,00d38bdf70c9338041d07a7887e7b117
Saved backlink snapshot with %d rows.,Opgeslagen backlink-momentopname met %d-rijen.,,site/modules/Ichiban/ProcessIchiban.module.php,44d1cb2adcaeef51af410fad1c19e7e6
"Monitor inbound links, linking domains, and anchor text through the Moz Links API.","Bewaak inkomende links, koppel domeinen en veranker tekst via de Moz Links API.",,site/modules/Ichiban/ProcessIchiban.module.php,4aff4e57b7209847ccc41bcc2745d359
Moz Settings,Moz-instellingen,,site/modules/Ichiban/ProcessIchiban.module.php,a9ee4eb721c82c6210503745244dba47
No saved snapshot yet,Nog geen opgeslagen momentopname,,site/modules/Ichiban/ProcessIchiban.module.php,46df3f0a3c175030638f99c4a80e9322
saved rows,opgeslagen rijen,,site/modules/Ichiban/ProcessIchiban.module.php,64170782ace1493528730415d670055e
target,doel,,site/modules/Ichiban/ProcessIchiban.module.php,42aefbae01d2dfd981f7da7d823d689e
last refresh,laatste vernieuwing,,site/modules/Ichiban/ProcessIchiban.module.php,0bf5ccdba5d874d59f5bf75cd486b294
Links,Koppelingen,,site/modules/Ichiban/ProcessIchiban.module.php,bd908db5ccb07777ced8023dffc802f4
example.com,voorbeeld.com,,site/modules/Ichiban/ProcessIchiban.module.php,5ababd603b22780302dd8d83498e5172
Root domain,Hoofddomein,,site/modules/Ichiban/ProcessIchiban.module.php,33bccc4998d30e02ad8f530b01971083
Refresh from Moz,Vernieuwen vanaf Moz,,site/modules/Ichiban/ProcessIchiban.module.php,7f717ba9da26c27a23e86cb1ffe05fe7
How to connect Moz,Hoe de Moz aan te sluiten,,site/modules/Ichiban/ProcessIchiban.module.php,c425d6b0af823d3510061a1faefa995c
Create or open a Moz API account.,Maak of open een Moz API-account.,,site/modules/Ichiban/ProcessIchiban.module.php,ce7beab1a382dacfeea47b70ce8ec1f6
"During signup, Moz asks for a debit or credit card even on the free plan. This is part of their security and abuse-prevention flow.","Tijdens het aanmelden vraagt ​​Moz om een ​​bankpas of creditcard, zelfs bij het gratis abonnement. Dit maakt deel uit van hun stroom van beveiliging en misbruikpreventie.",,site/modules/Ichiban/ProcessIchiban.module.php,c014ee7db3d11af8bc7a712d229c1cb5
Create an API token in the Moz API dashboard.,Maak een API-token in het Moz API-dashboard.,,site/modules/Ichiban/ProcessIchiban.module.php,af568a58e1da41bcf051aaa57e49561d
"Paste the token into the Moz API token field in %s, then save.",Plak het token in het tokenveld Moz API in %s en sla het vervolgens op.,,site/modules/Ichiban/ProcessIchiban.module.php,c7c2eb8550b06c6b7f0be3a3439d299c
"Fallback: if token auth does not work for your account, open Show Legacy Credentials for the token and paste the Access ID and Secret Key instead.","Terugval: als tokenauthenticatie niet werkt voor uw account, open dan Show Legacy Credentials voor het token en plak in plaats daarvan de toegangs-ID en de geheime sleutel.",,site/modules/Ichiban/ProcessIchiban.module.php,13288d7bafe020026c4e633fda1c9f50
"Return here, keep the default 5-row limit, and click Refresh from Moz. The free plan quota is tiny, so avoid repeated refreshes.","Keer hier terug, behoud de standaardlimiet van 5 rijen en klik op Vernieuwen vanuit Moz. Het quotum voor het gratis abonnement is klein, dus vermijd herhaalde vernieuwingen.",,site/modules/Ichiban/ProcessIchiban.module.php,29a2d2682f58a85045b1b2ba82b05cb5
Ichiban sends the new token as the x-moz-token header. Every refresh is saved as a backlink snapshot and reused from cache on page reload. Default API base URL: https://lsapi.seomoz.com/v2. Change it only if Moz gives you a different endpoint.,Ichiban verzendt het nieuwe token als de x-moz-token header. Elke vernieuwing wordt opgeslagen als een momentopname van de backlink en hergebruikt vanuit de cache bij het opnieuw laden van de pagina. Standaard API basis URL: https://lsapi.seomoz.com/v2. Wijzig dit alleen als Moz u een ander eindpunt geeft.,,site/modules/Ichiban/ProcessIchiban.module.php,4a0f41574e0169b9cbf7b620597abc52
Moz quota,Moz-quotum,,site/modules/Ichiban/ProcessIchiban.module.php,66d1b2c330002299e4c522e06c2c4a43
%1$d / %2$d rows used (%3$d%%),%1$d / %2$d gebruikte rijen (%3$d%%),,site/modules/Ichiban/ProcessIchiban.module.php,21417fddb0e37af1c5d7beb2572242aa
Quota resets,Quotum opnieuw ingesteld,,site/modules/Ichiban/ProcessIchiban.module.php,c1adb60088c38d4edb700b294f2c8c1c
Last checked,Laatst gecontroleerd,,site/modules/Ichiban/ProcessIchiban.module.php,712bd563f4ec14a3e9f63cd426a8f515
No quota snapshot saved yet,Er is nog geen quotamomentopname opgeslagen,,site/modules/Ichiban/ProcessIchiban.module.php,a4a65810608be9f8be842570900e8393
Click Refresh quota to save current Moz usage inside Ichiban.,Klik op Quota vernieuwen om het huidige Moz-gebruik in Ichiban op te slaan.,,site/modules/Ichiban/ProcessIchiban.module.php,ad52f8b657f7285100ec4f09b0626ecc
Refresh quota,Quota vernieuwen,,site/modules/Ichiban/ProcessIchiban.module.php,97159fe7a75f98584a2e2462ca3d4bcc
Backlinks are not working yet,Backlinks werken nog niet,,site/modules/Ichiban/ProcessIchiban.module.php,6e236b19e47f6132a9d7b49f8d1f1d3e
